experiment_id                   , username    , notes                                                                                                           , approach, inference_model                                       , inference_model_size, is_rag, embedding_model                        , embedding_model_size, mean_question_accuracy, mean_time              , mean_search_time  , mean_reasoning_time, entertainment_mean_time, entertainment_mean_question_accuracy, entertainment_mean_search_time, entertainment_mean_reasoning_time, science_nature_mean_time, science_nature_mean_question_accuracy, science_nature_mean_search_time, science_nature_mean_reasoning_time, ancient_history_mean_time, ancient_history_mean_question_accuracy, ancient_history_mean_search_time, ancient_history_mean_reasoning_time, maths_mean_time       , maths_mean_question_accuracy, maths_mean_search_time, maths_mean_reasoning_time, timestamp
5df633d5e6e14013b38cd64d53fc6e21, Pastasciutta,                                                                                                                 , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0.830769230769231, 13.9068168346699       , 12.6278138417464  ,   1.27898017443143 , 14.087889781365        ,                    0.769230769230769,              12.8078451706813 ,                 1.28001484504113 ,  13.3214031815529       ,                     0.85             ,              12.0357271909714  ,                  1.28565440177918 ,   14.5338538487752       ,                      0.925925925925926,               13.2619237988084  ,                   1.27190944883559 , 12.3916819095612      ,            0.4              ,     11.1038852214813  ,          1.28777503967285, 2026-05-15 22:18:56
e7b872fd41364a30ab3ab6588d2efe02, Pastasciutta,                                                                                                                 , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0.891566265060241, 14.0643729962498       , 12.9681481079883  ,   1.09620255447296 , 13.092059691747        ,                    0.8              ,              12.0082683404287 ,                 1.08376282056173 ,  13.3946084313923       ,                     0.972222222222222,              12.4371818701426  ,                  0.957406567202674,   15.1406427163344       ,                      0.923076923076923,               13.9274765894963  ,                   1.21314331201407 , 15.8499081929525      ,            0.5              ,     14.3965548674266  ,          1.4533345301946 , 2026-05-15 22:48:19
bd85f55659d54ea0808622b1e6e6daee, Pastasciutta,                                                                                                                 , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0.82258064516129 , 13.3538635469252       , 11.8400807342222  ,   1.15617073735883 , 13.9782598719877       ,                    0.823529411764706,              12.7120952886694 ,                 1.26613942314597 ,  12.7388171599462       ,                     0.923076923076923,              10.9117109041948  ,                  0.974369003222539,   14.9398167683528       ,                      0.769230769230769,               13.6849451431861  ,                   1.25485247832078 , 10.8137096563975      ,            0.5              ,      9.39510254065196 ,          1.41858987013499, 2026-05-15 23:05:41
aeeaf5ab884041d2b727d4f94b72be8c, Pastasciutta,                                                                                                                 , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0.368421052631579,  9.7836211355109       ,  7.42463183403015 ,   2.35896673955415 , 10.3350899815559       ,                    0.25             ,               8.10104650259018,                 2.23399817943573 ,   8.72963765689305      ,                     0.571428571428571,               6.41274462427412 ,                  2.31687617301941 ,   10.7748196721077       ,                      0.25             ,                8.48285335302353 ,                   2.29195058345795 , 10.0854248404503      ,            0.25             ,      7.46079826354981 ,          2.62460994720459, 2026-05-15 23:20:28
0ee3b9da68ea4cc0bae521ab0c3c8960, Pastasciutta,                                                                                                                 , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0.821428571428571,  8.05118909903935      ,  7.24811429211072 ,   0.803055682352611,  8.69201044602828      ,                    0.727272727272727,               7.85089336742054,                 0.841088490052657,   7.60038369352167      ,                     0.96969696969697 ,               6.84183817198782 ,                  0.758528507117069,    8.3389250934124       ,                      0.625            ,                7.58908352255821 ,                   0.749824672937393,  9.43260300159454     ,            0.25             ,      8.26031136512756 ,          1.17227667570114, 2026-05-15 23:30:17
22b11a2a94b948478c4325f6e4efedc7, Pastasciutta,                                                                                                                 , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0.865546218487395, 13.0508863825758       , 11.9841588845774  ,   1.06670948437282 , 13.9186942656835       ,                    0.866666666666667,              12.6722582181295 ,                 1.24641474088033 ,  12.359789802673        ,                     0.914893617021277,              11.4245776014125  ,                  0.935195552541855,   13.9947519225459       ,                      0.903225806451613,               12.8949698094399  ,                   1.09976512385953 , 10.977020111951       ,            0.545454545454545,      9.93163176016374 ,          1.04537060044029, 2026-05-16 00:02:31
b4a795ff72d04cab8933bdbbfd116b85, Pastasciutta, "First try with math model, ignore everything setted here lmao"                                                 , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0.863013698630137, 12.7919088814357       , 11.7049901714064  ,   1.08679332145273 , 14.1643666199275       ,                    0.857142857142857,              13.0208868753342 ,                 1.14345569837661 ,  12.1113724973467       ,                     0.972222222222222,              11.0846014552646  ,                  1.02675076325734 ,   15.4108142485985       ,                      0.769230769230769,               13.9984619800861  ,                   1.41233194791354 ,  0.00255139668782552  ,            0                ,      0                ,          0               , 2026-05-18 18:42:06
7687358e38cf4193ad6d6cd750f50e21, Pastasciutta, "Second try with math model, ignore everything setted here lmao"                                                , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0.80952380952381 , 12.7207466874804       , 11.4707384450095  ,   1.24998650096712 , 16.9944875836372       ,                    0.75             ,              16.1474635004997 ,                 0.846980631351471,  11.7939055562019       ,                     0.916666666666667,              11.0869755744934  ,                  0.706912100315094,   15.1597249507904       ,                      0.666666666666667,               14.4173154830933  ,                   0.742392142613729,  6.07584428787231     ,            0.5              ,      0                ,          6.07583618164063, 2026-05-18 19:22:40
ceddeaf1f71a443faf729bef71df59e4, Pastasciutta, "Second try with math model, ignore everything setted here lmao"                                                , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0.851851851851852, 12.9929840211515       , 12.0062947626467  ,   0.986667562414099, 13.7306536038717       ,                    0.833333333333333,              13.0068535804749 ,                 0.723764141400655,  12.9531166723796       ,                     0.928571428571429,              12.3213528054101  ,                  0.631745900426592,   13.1412729819616       ,                      0.833333333333333,               12.2716496388118  ,                   0.869605302810669,  8.23537564277649     ,            0                ,      0                ,          8.23536491394043, 2026-05-18 19:32:22
95c7e0fc00274c8faf98172a53ba0cca, Pastasciutta, "Second try with math model, ignore everything setted here lmao"                                                , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0.692307692307692, 15.1805915282323       , 13.8024354898013  ,   1.37812022062448 , 15.2319631099701       ,                    0.8              ,              14.420830154419  ,                 0.811067914962769,  15.9932985305786       ,                     0                ,              14.9952619075775  ,                  0.998020172119141,   16.1511513789495       ,                      0.833333333333333,               15.388708114624   ,                   0.762423992156982,  8.28766751289368     ,            0                ,      0                ,          8.28765916824341, 2026-05-18 19:39:57
7636848d563c488b92c2600c4901fc8c, Pastasciutta, "Second try with math model, ignore everything setted here lmao"                                                , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0.833333333333333, 15.5837452510993       , 12.1482284466426  ,   3.43549472093582 , 14.3845788070134       ,                    0.857142857142857,              13.6967316695622 ,                 0.687813895089286,  13.344634437561        ,                     0.9              ,              12.6738577127457  ,                  0.670759057998657,   14.7785137176514       ,                      0.8              ,               13.7883567810059  ,                   0.990136051177979, 32.9894607067108      ,            0.5              ,      0                ,         32.9894526004791 , 2026-05-18 19:51:45
b91fdc3005f44c1cb4943023f9a9d8d5, Pastasciutta, "Second try with math model, ignore everything setted here lmao"                                                , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0                , 14.6657913327217       ,  0                ,  14.6657845377922  ,  0.0000107288360595703 ,                    0                ,               0               ,                 0                ,   0.00000357627868652344,                     0                ,               0                ,                  0                ,    0.00000476837158203125,                      0                ,                0                ,                   0                , 58.6631462574005      ,            0                ,      0                ,         58.6631381511688 , 2026-05-18 20:01:11
f9de456bc43e44b3b2c4685f9ed10068, Pastasciutta, "Second try with math model, ignore everything setted here lmao"                                                , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0                ,  8.05102050304413      ,  0                ,   8.05101436376572 ,  0.00000596046447753906,                    0                ,               0               ,                 0                ,   0.00000548362731933594,                     0                ,               0                ,                  0                ,    0.00000691413879394531,                      0                ,                0                ,                   0                , 32.2040636539459      ,            0                ,      0                ,         32.2040574550629 , 2026-05-18 20:06:54
59df28891cf042a6a662c6fcd7f9689d, Pastasciutta, "Second try with math model, ignore everything setted here lmao"                                                , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0.333333333333333, 18.4191814263662       ,  0                ,  18.4191743930181  ,  0.00000667572021484375,                    0.5              ,               0               ,                 0                ,   0.00000548362731933594,                     0                ,               0                ,                  0                ,    0.00000548362731933594,                      0                ,                0                ,                   0                , 55.257532119751       ,            0.5              ,      0                ,         55.2575231790543 , 2026-05-18 20:14:14
185546cee7c64873ad5fe9a53bb3b175, Pastasciutta, "Second try with math model, ignore everything setted here lmao"                                                , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0.666666666666667,  5.28478308518728      ,  0                ,   5.28477573394775 ,  0.0000095367431640625 ,                    0                ,               0               ,                 0                ,   0.000003814697265625  ,                     0                ,               0                ,                  0                ,    0.00000548362731933594,                      0                ,                0                ,                   0                ,  7.04637535413106     ,            0.888888888888889,      0                ,          7.04636764526367, 2026-05-18 20:18:30
847eea64af404d2195233112b11725a5, Pastasciutta, "Second try with math model, ignore everything setted here lmao"                                                , rag     , qwen2.5-14b-instruct                                  ,                   14, TRUE  , all-MiniLM-L6-v2                       ,                  384,      0.833333333333333,  7.2523572312461       ,  0                ,   7.25235109859043 ,  0.00000596046447753906,                    0                ,               0               ,                 0                ,   0.00000333786010742188,                     0                ,               0                ,                  0                ,    0.0000057220458984375 ,                      0                ,                0                ,                   0                ,  8.70282767613729     ,            1                ,      0                ,          8.70282131830851, 2026-05-18 20:23:59
72af8c75639d41ac93fc8203eb7238e9, Pastasciutta, First real test with Math pipeline                                                                              , rag     , qwen2.5-14b-instruct/qwen3:8b                         ,                   14, TRUE  , all-MiniLM-L6-v2/BAAI/bge-reranker-base,                  384,      0.842857142857143, 11.0852579082762       ,  9.06136855057308 ,   2.02387390477317 , 11.3575449197189       ,                    0.91304347826087 ,              10.539689530497  ,                 0.817835880362469,  10.7137491703033       ,                     0.903225806451613,              10.0106659781548  ,                  0.703068164087111,   12.2648194517408       ,                      0.571428571428571,               11.6503277165549  ,                   0.614477225712368, 10.751617776023       ,            0.666666666666667,      0                ,         10.7516104910109 , 2026-05-18 20:42:59
09e507a7d1f944a297355ead6bb7cdf1, Pastasciutta, Deepseek test with 7 sentences in system prompt                                                                 , rag     , qwen2.5-14b-instruct/deepseek-r1:14b                  ,                   14, TRUE  , all-MiniLM-L6-v2/BAAI/bge-reranker-base,                  384,      0.857142857142857, 14.9988700600414       ,  9.2489950594964  ,   5.74986029909803 , 12.6773512180035       ,                    0.923076923076923,              11.9005033694781 ,                 0.776828472430889,  11.7814345757167       ,                     0.875            ,              11.1656056046486  ,                  0.615814069906871,   13.0558133775538       ,                      0.727272727272727,               12.253181587566   ,                   0.802616704594005, 24.9333428740501      ,            0.8125           ,      0                ,         24.9333363324404 , 2026-05-18 21:30:40
20018361b38143909aeff01bd6d9fcdf, Pastasciutta, Deepseek second test with 7 sentences in system prompt                                                          , rag     , qwen2.5-14b-instruct/deepseek-r1:14b                  ,                   14, TRUE  , all-MiniLM-L6-v2/BAAI/bge-reranker-base,                  384,      0.871794871794872, 15.3929177767191       , 11.8922044527836  ,   3.50069650625571 , 14.6085777431727       ,                    0.9375           ,              13.7756624296308 ,                 0.83289547264576 ,  13.0526306629181       ,                     0.916666666666667,              12.3957845171293  ,                  0.656830420096715,   16.6616376042366       ,                      0.75             ,               15.7726600964864  ,                   0.888959248860677, 21.9970311641693      ,            0.7              ,      0                ,         21.9970231294632 , 2026-05-19 18:05:14
aa6369e5311d4feab4f2435dc14b39c4, Pastasciutta, Math checkpoint test                                                                                            , rag     , qwen2.5-14b-instruct/deepseek-r1:14b                  ,                   14, TRUE  , all-MiniLM-L6-v2/BAAI/bge-reranker-base,                  384,      0.25             ,  5.06431525945664      ,  0                ,   5.064308822155   ,  0.00000556310017903646,                    0                ,               0               ,                 0                ,   0.00000405311584472656,                     0.25             ,               0                ,                  0                ,    0.00000405311584472656,                      0.5              ,                0                ,                   0                , 27.0096623102824      ,            0                ,      0                ,         27.0096470514933 , 2026-05-19 18:24:01
63ffa59ea3934b8fa9022b41c72ece47, Pastasciutta, Math checkpoint test                                                                                            , rag     , qwen2.5-14b-instruct/deepseek-r1:14b                  ,                   14, TRUE  , all-MiniLM-L6-v2/BAAI/bge-reranker-base,                  384,      0                ,  6.75160872936249      ,  0                ,   6.75160362323125 ,  0.00000476837158203125,                    0                ,               0               ,                 0                ,   0.00000365575154622396,                     0                ,               0                ,                  0                ,    0.00000413258870442708,                      0                ,                0                ,                   0                , 27.0064223607381      ,            0                ,      0                ,         27.006414492925  , 2026-05-19 18:28:21
f34b31a5297e4515b13c00830fb6129a, Pastasciutta, Math checkpoint test                                                                                            , rag     , qwen2.5-14b-instruct/deepseek-r1:14b                  ,                   14, TRUE  , all-MiniLM-L6-v2/BAAI/bge-reranker-base,                  384,      0.294117647058824,  7.7128488035763       ,  0                ,   7.71284347421983 ,  0.00000510215759277344,                    0.4              ,               0               ,                 0                ,   0.00000468889872233073,                     0                ,               0                ,                  0                ,    0.00000458955764770508,                      0.25             ,                0                ,                   0                , 26.2236743450165      ,            0.4              ,      0                ,         26.2236678123474 , 2026-05-19 18:48:23
7b1a01b724304b19b19470426e08180c, Pastasciutta, Math checkpoint test                                                                                            , rag     , qwen2.5-14b-instruct/deepseek-r1:14b                  ,                   14, TRUE  , all-MiniLM-L6-v2/BAAI/bge-reranker-base,                  384,      0.368421052631579,  9.95061646009746      ,  0                ,   9.95061107685691 ,  0.00000536441802978516,                    0.25             ,               0               ,                 0                ,   0.00000470876693725586,                     0.25             ,               0                ,                  0                ,    0.00000363588333129883,                      0.25             ,                0                ,                   0                , 27.0088082722255      ,            0.571428571428571,      0                ,         27.0088014943259 , 2026-05-19 18:53:35
37b32c4df296470b9b16e5d39c9213bf, Pastasciutta, Math checkpoint test                                                                                            , rag     , qwen2.5-14b-instruct/deepseek-r1:14b                  ,                   14, TRUE  , all-MiniLM-L6-v2/BAAI/bge-reranker-base,                  384,      0.4              ,  2.63620556592941      ,  0                ,   2.63620058298111 ,  0.00000472068786621094,                    0.4              ,               0               ,                 0                ,   0.00000405311584472656,                     0.25             ,               0                ,                  0                ,    0.00000424385070800781,                      0.4              ,                0                ,                   0                ,  8.78734171390533     ,            0.5              ,      0                ,          8.7873352766037 , 2026-05-19 18:56:05
bd4841328a244fd2b1fb69ee90a0958f, Pastasciutta, Math checkpoint test                                                                                            , rag     , qwen2.5-14b-instruct/deepseek-r1:14b-qwen-distill-q8_0,                   14, TRUE  , all-MiniLM-L6-v2/BAAI/bge-reranker-base,                  384,      0.454545454545455,  7.67143649404699      ,  0                ,   7.6714295799082  ,  0.00000658035278320313,                    0.4              ,               0               ,                 0                ,   0.00000524520874023438,                     0.5              ,               0                ,                  0                ,    0.00000542402267456055,                      0.25             ,                0                ,                   0                , 24.1102166857038      ,            0.571428571428571,      0                ,         24.1102072511401 , 2026-05-19 19:34:47
fa7a5bd5ae3147a5b1cd06a27870e064, Pastasciutta, Math checkpoint test                                                                                            , rag     , qwen2.5-14b-instruct/deepseek-r1:14b-qwen-distill-q8_0,                   14, TRUE  , all-MiniLM-L6-v2/BAAI/bge-reranker-base,                  384,      0.2              ,  0.00000627835591634115,  0                ,   0                ,  0.00000548362731933594,                    0.4              ,               0               ,                 0                ,   0.00000365575154622396,                     0                ,               0                ,                  0                ,    0.00000464916229248047,                      0.25             ,                0                ,                   0                ,  0.0000123977661132813,            0                ,      0                ,          0               , 2026-05-19 19:35:23
41a7cc06f8164ca0b8bc89247c2ae4ed, Pastasciutta, Math checkpoint test                                                                                            , rag     , qwen2.5-14b-instruct/deepseek-r1:14b-qwen-distill-q8_0,                   14, TRUE  , all-MiniLM-L6-v2/BAAI/bge-reranker-base,                  384,      0.478260869565217,  7.43256999098736      ,  0                ,   7.43256422747736 ,  0.00000667572021484375,                    0                ,               0               ,                 0                ,   0.00000405311584472656,                     0.25             ,               0                ,                  0                ,    0.00000429153442382813,                      0.4              ,                0                ,                   0                , 15.5408229177648      ,            0.727272727272727,      0                ,         15.5408161119981 , 2026-05-19 19:42:14
6f4caa3f1bdd4731aba8725f1537caf5, Pastasciutta, Math checkpoint test                                                                                            , rag     , qwen2.5-14b-instruct/deepseek-r1:14b-qwen-distill-q8_0,                   14, TRUE  , all-MiniLM-L6-v2/BAAI/bge-reranker-base,                  384,      0.333333333333333,  7.07535613907708      ,  0                ,   7.07534741030799 ,  0.00000424385070800781,                    0.4              ,               0               ,                 0                ,   0.00000470876693725586,                     0.25             ,               0                ,                  0                ,    0.00000417232513427734,                      0.25             ,                0                ,                   0                , 25.4712707519531      ,            0.4              ,      0                ,         25.4712506771088 , 2026-05-19 20:12:16
12fe6135b48d44308908c909eb44e109, Pastasciutta, test                                                                                                            , rag     , qwen2.5-14b-instruct/deepseek-r1:14b-qwen-distill-q8_0,                   14, TRUE  , all-MiniLM-L6-v2/BAAI/bge-reranker-base,                  384,      0.813559322033898, 14.4811625157372       , 11.0383288132942  ,   3.44281694444559 , 14.2923837389265       ,                    0.904761904761905,              13.4434160732088 ,                 0.848945799328032,  12.9320602893829       ,                     0.8              ,              12.2910488764445  ,                  0.640995931625366,   13.8960085426058       ,                      0.785714285714286,               13.1845663785934  ,                   0.711425713130406, 18.4137228859796      ,            0.666666666666667,      0                ,         18.4137154420217 , 2026-05-19 20:37:36
9403eeedbc954e5cb680cb5db55b9d9f, Pastasciutta, "FIRST TEST WITH BM25, TOP_K=5, CHUNKING CUTOFF, TITLE PREFIX IN RERANKER AND CHANGED QUERY PROMPT"             , rag     , qwen2.5-14b-instruct/deepseek-r1:14b-qwen-distill-q8_0,                   14, TRUE  , all-MiniLM-L6-v2/bge-reranker-base     ,                  384,      0.818181818181818,  7.51450073719025      ,  4.03505302559246 ,   3.47942042350769 ,  7.39317544301351      ,                    0.833333333333333,               5.41087301572164,                 1.98226225376129 ,   5.36884117126465      ,                     0.857142857142857,               3.70511780466352 ,                  1.66370078495571 ,    5.68467906117439      ,                      0.875            ,                3.79626297950745 ,                   1.88839286565781 , 37.9006428718567      ,            0                ,      0                ,         37.9006273746491 , 2026-05-20 15:46:58
e09fe3513dcf43998b4ba87c8a2b0ff9, Pastasciutta, "FIRST TEST WITH BM25, TOP_K=5, CHUNKING CUTOFF, TITLE PREFIX IN RERANKER AND CHANGED QUERY PROMPT"             , rag     , qwen2.5-14b-instruct/deepseek-r1:14b-qwen-distill-q8_0,                   14, TRUE  , all-MiniLM-L6-v2/bge-reranker-base     ,                  384,      0.866666666666667,  9.13510902722677      ,  3.29794302781423 ,   5.83714749018351 ,  6.63990506258878      ,                    0.909090909090909,               4.65499693697149,                 1.98488235473633 ,   5.23169548170907      ,                     0.857142857142857,               3.60294842720032 ,                  1.62872995649065 ,    5.724413951238        ,                      0.833333333333333,                3.75211425622304 ,                   1.97228185335795 , 21.6743271748225      ,            0.833333333333333,      0                ,         21.6743196646373 , 2026-05-20 15:56:41
941d9b4f6ff44abba630e60881862fa5, Pastasciutta, "FIRST TEST WITH BM25, TOP_K=5, CHUNKING CUTOFF, TITLE PREFIX IN RERANKER AND CHANGED QUERY PROMPT"             , rag     , qwen2.5-14b-instruct/deepseek-r1:14b-qwen-distill-q8_0,                   14, TRUE  , all-MiniLM-L6-v2/bge-reranker-base     ,                  384,      0.867469879518072,  7.20309755601079      ,  3.26082286490015 ,   3.9422583551292  ,  6.27440983908517      ,                    0.857142857142857,               4.25478377796355,                 2.01960357030233 ,   5.39906908671061      ,                     0.9              ,               3.67762627601624 ,                  1.72142647107442 ,    5.64545743088973      ,                      0.894736842105263,                3.73521316678901 ,                   1.91022818966916 , 15.142978979991       ,            0.769230769230769,      0                ,         15.1429722125714 , 2026-05-20 16:41:49
